image,caption
./assets/pseudodragon.jpg,"The Pseudodragon is a dragon. It has an Armor Class of 13 and 7 Hit Points. Its speed is walk: 15 ft., fly: 60 ft.. Its characteristics are STR 6, DEX 15, CON 13, INT 10, WIS 12, and CHA 10. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 10 ft., darkvision: 60 ft., passive perception: 13 and it speaks understands Common and Draconic but can't speak. It has a Challenge Rating of 0.25. Special traits include: Keen Senses, The pseudodragon has advantage on Wisdom (Perception) checks that rely on sight, hearing, or smell., Magic Resistance, The pseudodragon has advantage on saving throws against spells and other magical effects., Limited Telepathy, The pseudodragon can magically communicate simple ideas, emotions, and images telepathically with any creature within 100 ft. of it that can understand a language.. Actions available: Bite, Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 4 (1d4 + 2) piercing damage., Sting, Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 4 (1d4 + 2) piercing damage, and the target must succeed on a DC 11 Constitution saving throw or become poisoned for 1 hour. If the saving throw fails by 5 or more, the target falls unconscious for the same duration, or until it takes damage or another creature uses an action to shake it awake.."
./assets/young-blue-dragon.jpg,"The Young Blue Dragon is a dragon. It has an Armor Class of 18 and 152 Hit Points. Its speed is walk: 40 ft., burrow: 20 ft., fly: 80 ft.. Its characteristics are STR 21, DEX 10, CON 19, INT 14, WIS 13, and CHA 17. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 30 ft., darkvision: 120 ft., passive perception: 19 and it speaks Common, Draconic. It has a Challenge Rating of 9. Special traits include: . Actions available: Multiattack, The dragon makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +9 to hit, reach 10 ft., one target. Hit: 16 (2d10 + 5) piercing damage plus 5 (1d10) lightning damage., Claw, Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 12 (2d6 + 5) slashing damage., Lightning Breath, The dragon exhales lightning in a 60-foot line that is 5 feet wide. Each creature in that line must make a DC 16 Dexterity saving throw, taking 55 (10d10) lightning damage on a failed save, or half as much damage on a successful one.."
./assets/invisible-stalker.jpg,"The Invisible Stalker is a elemental. It has an Armor Class of 14 and 104 Hit Points. Its speed is walk: 50 ft., fly: 50 ft., hover: True. Its characteristics are STR 16, DEX 19, CON 14, INT 10, WIS 15, and CHA 11. It has saving throw proficiencies in none. Damage resistances include bludgeoning, piercing, and slashing from nonmagical weapons, and condition immunities include Exhaustion, Grappled, Paralyzed, Petrified, Poisoned, Prone, Restrained, Unconscious. Its senses are darkvision: 60 ft., passive perception: 18 and it speaks Auran, understands Common but doesn't speak it. It has a Challenge Rating of 6. Special traits include: Invisibility, The stalker is invisible., Faultless Tracker, The stalker is given a quarry by its summoner. The stalker knows the direction and distance to its quarry as long as the two of them are on the same plane of existence. The stalker also knows the location of its summoner.. Actions available: Multiattack, The stalker makes two slam attacks., Slam, Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) bludgeoning damage.."
./assets/imp.jpg,"The Imp is a fiend. It has an Armor Class of 13 and 10 Hit Points. Its speed is walk: 20 ft., fly: 40 ft.. Its characteristics are STR 6, DEX 17, CON 13, INT 11, WIS 12, and CHA 14. It has saving throw proficiencies in none. Damage resistances include cold, bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered, and condition immunities include Poisoned. Its senses are darkvision: 120 ft., passive perception: 11 and it speaks Infernal, Common. It has a Challenge Rating of 1. Special traits include: Shapechanger, The imp can use its action to polymorph into a beast form that resembles a rat (speed 20 ft.), a raven (20 ft., fly 60 ft.), or a spider (20 ft., climb 20 ft.), or back into its true form. Its statistics are the same in each form, except for the speed changes noted. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., Devil's Sight, Magical darkness doesn't impede the imp's darkvision., Magic Resistance, The imp has advantage on saving throws against spells and other magical effects.. Actions available: Sting (Bite in Beast Form), Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 5 (1d4 + 3) piercing damage, and the target must make on a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one., Invisibility, The imp magically turns invisible until it attacks, or until its concentration ends (as if concentrating on a spell). Any equipment the imp wears or carries is invisible with it.."
./assets/young-bronze-dragon.jpg,"The Young Bronze Dragon is a dragon. It has an Armor Class of 18 and 142 Hit Points. Its speed is walk: 40 ft., fly: 80 ft., swim: 40 ft.. Its characteristics are STR 21, DEX 10, CON 19, INT 14, WIS 13, and CHA 17. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 30 ft., darkvision: 120 ft., passive perception: 17 and it speaks Common, Draconic. It has a Challenge Rating of 8. Special traits include: Amphibious, The dragon can breathe air and water.. Actions available: Multiattack, The dragon makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +8 to hit, reach 10 ft., one target. Hit: 16 (2d10 + 5) piercing damage., Claw, Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 12 (2d6 + 5) slashing damage., Breath Weapons, The dragon uses one of the following breath weapons.
Lightning Breath. The dragon exhales lightning in a 60-foot line that is 5 feet wide. Each creature in that line must make a DC 15 Dexterity saving throw, taking 55 (10d10) lightning damage on a failed save, or half as much damage on a successful one.
Repulsion Breath. The dragon exhales repulsion energy in a 30-foot cone. Each creature in that area must succeed on a DC 15 Strength saving throw. On a failed save, the creature is pushed 40 feet away from the dragon.."
./assets/stone-giant.jpg,"The Stone Giant is a giant. It has an Armor Class of 17 and 126 Hit Points. Its speed is walk: 40 ft.. Its characteristics are STR 23, DEX 15, CON 20, INT 10, WIS 12, and CHA 9. It has saving throw proficiencies in DEX, CON, WIS. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 60 ft., passive perception: 14 and it speaks Giant. It has a Challenge Rating of 7. Special traits include: Stone Camouflage, The giant has advantage on Dexterity (Stealth) checks made to hide in rocky terrain.. Actions available: Multiattack, The giant makes two greatclub attacks., Greatclub, Melee Weapon Attack: +9 to hit, reach 15 ft., one target. Hit: 19 (3d8 + 6) bludgeoning damage., Rock, Ranged Weapon Attack: +9 to hit, range 60/240 ft., one target. Hit: 28 (4d10 + 6) bludgeoning damage. If the target is a creature, it must succeed on a DC 17 Strength saving throw or be knocked prone.."
./assets/ettercap.jpg,"The Ettercap is a monstrosity. It has an Armor Class of 13 and 44 Hit Points. Its speed is walk: 30 ft., climb: 30 ft.. Its characteristics are STR 14, DEX 15, CON 13, INT 7, WIS 12, and CHA 8. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 60 ft., passive perception: 13 and it speaks none. It has a Challenge Rating of 2. Special traits include: Spider Climb, The ettercap can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check., Web Sense, While in contact with a web, the ettercap knows the exact location of any other creature in contact with the same web., Web Walker, The ettercap ignores movement restrictions caused by webbing.. Actions available: Multiattack, The ettercap makes two attacks: one with its bite and one with its claws., Bite, Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 6 (1d8 + 2) piercing damage plus 4 (1d8) poison damage. The target must succeed on a DC 11 Constitution saving throw or be poisoned for 1 minute. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success., Claws, Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (2d4 + 2) slashing damage., Web, Ranged Weapon Attack: +4 to hit, range 30/60 ft., one Large or smaller creature. Hit: The creature is restrained by webbing. As an action, the restrained creature can make a DC 11 Strength check, escaping from the webbing on a success. The effect ends if the webbing is destroyed. The webbing has AC 10, 5 hit points, is vulnerable to fire damage and immune to bludgeoning damage.."
./assets/purple-worm.jpg,"The Purple Worm is a monstrosity. It has an Armor Class of 18 and 247 Hit Points. Its speed is walk: 50 ft., burrow: 30 ft.. Its characteristics are STR 28, DEX 7, CON 22, INT 1, WIS 8, and CHA 4. It has saving throw proficiencies in CON, WIS. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 30 ft., tremorsense: 60 ft., passive perception: 9 and it speaks none. It has a Challenge Rating of 15. Special traits include: Tunneler, The worm can burrow through solid rock at half its burrow speed and leaves a 10-foot-diameter tunnel in its wake.. Actions available: Multiattack, The worm makes two attacks: one with its bite and one with its stinger., Bite, Melee Weapon Attack: +9 to hit, reach 10 ft., one target. Hit: 22 (3d8 + 9) piercing damage. If the target is a Large or smaller creature, it must succeed on a DC 19 Dexterity saving throw or be swallowed by the worm. A swallowed creature is blinded and restrained, it has total cover against attacks and other effects outside the worm, and it takes 21 (6d6) acid damage at the start of each of the worm's turns.
If the worm takes 30 damage or more on a single turn from a creature inside it, the worm must succeed on a DC 21 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the worm. If the worm dies, a swallowed creature is no longer restrained by it and can escape from the corpse by using 20 feet of movement, exiting prone., Tail Stinger, Melee Weapon Attack: +9 to hit, reach 10 ft., one creature. Hit: 19 (3d6 + 9) piercing damage, and the target must make a DC 19 Constitution saving throw, taking 42 (12d6) poison damage on a failed save, or half as much damage on a successful one.."
./assets/triceratops.jpg,"The Triceratops is a beast. It has an Armor Class of 13 and 95 Hit Points. Its speed is walk: 50 ft.. Its characteristics are STR 22, DEX 9, CON 17, INT 2, WIS 11, and CHA 5. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are passive perception: 10 and it speaks none. It has a Challenge Rating of 5. Special traits include: Trampling Charge, If the triceratops moves at least 20 ft. straight toward a creature and then hits it with a gore attack on the same turn, that target must succeed on a DC 13 Strength saving throw or be knocked prone. If the target is prone, the triceratops can make one stomp attack against it as a bonus action.. Actions available: Gore, Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 24 (4d8 + 6) piercing damage., Stomp, Melee Weapon Attack: +9 to hit, reach 5 ft., one prone creature. Hit: 22 (3d10 + 6) bludgeoning damage."
./assets/sahuagin.jpg,"The Sahuagin is a humanoid. It has an Armor Class of 12 and 22 Hit Points. Its speed is walk: 30 ft., swim: 40 ft.. Its characteristics are STR 13, DEX 11, CON 12, INT 12, WIS 13, and CHA 9. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 120 ft., passive perception: 15 and it speaks Sahuagin. It has a Challenge Rating of 0.5. Special traits include: Blood Frenzy, The sahuagin has advantage on melee attack rolls against any creature that doesn't have all its hit points., Limited Amphibiousness, The sahuagin can breathe air and water, but it needs to be submerged at least once every 4 hours to avoid suffocating., Shark Telepathy, The sahuagin can magically command any shark within 120 feet of it, using a limited telepathy.. Actions available: Multiattack, The sahuagin makes two melee attacks: one with its bite and one with its claws or spear., Bite, Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) piercing damage., Claws, Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) slashing damage., Spear, Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.."
./assets/steam-mephit.jpg,"The Steam Mephit is a elemental. It has an Armor Class of 10 and 21 Hit Points. Its speed is walk: 30 ft., fly: 30 ft.. Its characteristics are STR 5, DEX 11, CON 10, INT 11, WIS 10, and CHA 12. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include Poisoned. Its senses are darkvision: 60 ft., passive perception: 10 and it speaks Aquan, Ignan. It has a Challenge Rating of 0.25. Special traits include: Death Burst, When the mephit dies, it explodes in a cloud of steam. Each creature within 5 ft. of the mephit must succeed on a DC 10 Dexterity saving throw or take 4 (1d8) fire damage., Innate Spellcasting, The mephit can innately cast blur, requiring no material components. Its innate spellcasting ability is Charisma.. Actions available: Claws, Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 2 (1d4) slashing damage plus 2 (1d4) fire damage., Steam Breath, The mephit exhales a 15-foot cone of scalding steam. Each creature in that area must succeed on a DC 10 Dexterity saving throw, taking 4 (1d8) fire damage on a failed save, or half as much damage on a successful one.."
./assets/riding-horse.jpg,"The Riding Horse is a beast. It has an Armor Class of 10 and 13 Hit Points. Its speed is walk: 60 ft.. Its characteristics are STR 16, DEX 10, CON 12, INT 2, WIS 11, and CHA 7. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are passive perception: 10 and it speaks none. It has a Challenge Rating of 0.25. Special traits include: . Actions available: Hooves, Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 8 (2d4 + 3) bludgeoning damage.."
./assets/stone-golem.jpg,"The Stone Golem is a construct. It has an Armor Class of 17 and 178 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 22, DEX 9, CON 20, INT 3, WIS 11, and CHA 1. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include Charmed, Exhaustion, Frightened, Paralyzed, Petrified, Poisoned. Its senses are darkvision: 120 ft., passive perception: 10 and it speaks understands the languages of its creator but can't speak. It has a Challenge Rating of 10. Special traits include: Immutable Form, The golem is immune to any spell or effect that would alter its form., Magic Resistance, The golem has advantage on saving throws against spells and other magical effects., Magic Weapons, The golem's weapon attacks are magical.. Actions available: Multiattack, The golem makes two slam attacks., Slam, Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 19 (3d8 + 6) bludgeoning damage., Slow, The golem targets one or more creatures it can see within 10 ft. of it. Each target must make a DC 17 Wisdom saving throw against this magic. On a failed save, a target can't use reactions, its speed is halved, and it can't make more than one attack on its turn. In addition, the target can take either an action or a bonus action on its turn, not both. These effects last for 1 minute. A target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.."
./assets/shadow.jpg,"The Shadow is a undead. It has an Armor Class of 12 and 16 Hit Points. Its speed is walk: 40 ft.. Its characteristics are STR 6, DEX 14, CON 13, INT 6, WIS 10, and CHA 8. It has saving throw proficiencies in none. Damage resistances include acid, cold, fire, lightning, thunder, bludgeoning, piercing, and slashing from nonmagical weapons, and condition immunities include Exhaustion, Frightened, Grappled, Paralyzed, Petrified, Poisoned, Prone, Restrained. Its senses are darkvision: 60 ft., passive perception: 10 and it speaks none. It has a Challenge Rating of 0.5. Special traits include: Amorphous, The shadow can move through a space as narrow as 1 inch wide without squeezing., Shadow Stealth, While in dim light or darkness, the shadow can take the Hide action as a bonus action. Its stealth bonus is also improved to +6., Sunlight Weakness, While in sunlight, the shadow has disadvantage on attack rolls, ability checks, and saving throws.. Actions available: Strength Drain, Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 9 (2d6 + 2) necrotic damage, and the target's Strength score is reduced by 1d4. The target dies if this reduces its Strength to 0. Otherwise, the reduction lasts until the target finishes a short or long rest.
If a non-evil humanoid dies from this attack, a new shadow rises from the corpse 1d4 hours later.."
./assets/adult-brass-dragon.jpg,"The Adult Brass Dragon is a dragon. It has an Armor Class of 18 and 172 Hit Points. Its speed is walk: 40 ft., burrow: 40 ft., fly: 80 ft.. Its characteristics are STR 23, DEX 10, CON 21, INT 14, WIS 13, and CHA 17. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 60 ft., darkvision: 120 ft., passive perception: 21 and it speaks Common, Draconic. It has a Challenge Rating of 13. Special traits include: Legendary Resistance, If the dragon fails a saving throw, it can choose to succeed instead.. Actions available: Multiattack, The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +11 to hit, reach 10 ft., one target. Hit: 17 (2d10 + 6) piercing damage., Claw, Melee Weapon Attack: +11 to hit, reach 5 ft., one target. Hit: 13 (2d6 + 6) slashing damage., Tail, Melee Weapon Attack: +11 to hit, reach 15 ft., one target. Hit: 15 (2d8 + 6) bludgeoning damage., Frightful Presence, Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 16 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours ., Breath Weapons, The dragon uses one of the following breath weapons.
Fire Breath. The dragon exhales fire in an 60-foot line that is 5 feet wide. Each creature in that line must make a DC 18 Dexterity saving throw, taking 45 (13d6) fire damage on a failed save, or half as much damage on a successful one.
Sleep Breath. The dragon exhales sleep gas in a 60-foot cone. Each creature in that area must succeed on a DC 18 Constitution saving throw or fall unconscious for 10 minutes. This effect ends for a creature if the creature takes damage or someone uses an action to wake it.."
./assets/gibbering-mouther.jpg,"The Gibbering Mouther is a aberration. It has an Armor Class of 9 and 67 Hit Points. Its speed is walk: 10 ft., swim: 10 ft.. Its characteristics are STR 10, DEX 8, CON 16, INT 3, WIS 10, and CHA 6. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include Prone. Its senses are darkvision: 60 ft., passive perception: 10 and it speaks none. It has a Challenge Rating of 2. Special traits include: Aberrant Ground, The ground in a 10-foot radius around the mouther is doughlike difficult terrain. Each creature that starts its turn in that area must succeed on a DC 10 Strength saving throw or have its speed reduced to 0 until the start of its next turn., Gibbering, The mouther babbles incoherently while it can see any creature and isn't incapacitated. Each creature that starts its turn within 20 feet of the mouther and can hear the gibbering must succeed on a DC 10 Wisdom saving throw. On a failure, the creature can't take reactions until the start of its next turn and rolls a d8 to determine what it does during its turn. On a 1 to 4, the creature does nothing. On a 5 or 6, the creature takes no action or bonus action and uses all its movement to move in a randomly determined direction. On a 7 or 8, the creature makes a melee attack against a randomly determined creature within its reach or does nothing if it can't make such an attack.. Actions available: Multiattack, The gibbering mouther makes one bite attack and, if it can, uses its Blinding Spittle., Bites, Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 17 (5d6) piercing damage. If the target is Medium or smaller, it must succeed on a DC 10 Strength saving throw or be knocked prone. If the target is killed by this damage, it is absorbed into the mouther., Blinding Spittle, The mouther spits a chemical glob at a point it can see within 15 feet of it. The glob explodes in a blinding flash of light on impact. Each creature within 5 feet of the flash must succeed on a DC 13 Dexterity saving throw or be blinded until the end of the mouther's next turn.."
./assets/hezrou.jpg,"The Hezrou is a fiend. It has an Armor Class of 16 and 136 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 19, DEX 17, CON 20, INT 5, WIS 12, and CHA 13. It has saving throw proficiencies in STR, CON, WIS. Damage resistances include cold, fire, lightning, bludgeoning, piercing, and slashing from nonmagical weapons, and condition immunities include Poisoned. Its senses are darkvision: 120 ft., passive perception: 11 and it speaks Abyssal, telepathy 120 ft.. It has a Challenge Rating of 8. Special traits include: Magic Resistance, The hezrou has advantage on saving throws against spells and other magical effects., Stench, Any creature that starts its turn within 10 feet of the hezrou must succeed on a DC 14 Constitution saving throw or be poisoned until the start of its next turn. On a successful saving throw, the creature is immune to the hezrou's stench for 24 hours.. Actions available: Multiattack, The hezrou makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 15 (2d10 + 4) piercing damage., Claws, Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) slashing damage.."
./assets/ice-devil.jpg,"The Ice Devil is a fiend. It has an Armor Class of 18 and 180 Hit Points. Its speed is walk: 40 ft.. Its characteristics are STR 21, DEX 14, CON 18, INT 18, WIS 15, and CHA 18. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered, and condition immunities include Poisoned. Its senses are blindsight: 60 ft., darkvision: 120 ft., passive perception: 12 and it speaks Infernal, telepathy 120 ft.. It has a Challenge Rating of 14. Special traits include: Devil's Sight, Magical darkness doesn't impede the devil's darkvision., Magic Resistance, The devil has advantage on saving throws against spells and other magical effects.. Actions available: Multiattack, The devil makes three attacks: one with its bite, one with its claws, and one with its tail., Bite, Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 12 (2d6 + 5) piercing damage plus 10 (3d6) cold damage., Claws, Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 10 (2d4 + 5) slashing damage plus 10 (3d6) cold damage., Tail, Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 12 (2d6 + 5) bludgeoning damage plus 10 (3d6) cold damage., Wall of Ice, The devil magically forms an opaque wall of ice on a solid surface it can see within 60 feet of it. The wall is 1 foot thick and up to 30 feet long and 10 feet high, or it's a hemispherical dome up to 20 feet in diameter.
When the wall appears, each creature in its space is pushed out of it by the shortest route. The creature chooses which side of the wall to end up on, unless the creature is incapacitated. The creature then makes a DC 17 Dexterity saving throw, taking 35 (10d6) cold damage on a failed save, or half as much damage on a successful one.
The wall lasts for 1 minute or until the devil is incapacitated or dies. The wall can be damaged and breached; each 10-foot section has AC 5, 30 hit points, vulnerability to fire damage, and immunity to acid, cold, necrotic, poison, and psychic damage. If a section is destroyed, it leaves behind a sheet of frigid air in the space the wall occupied. Whenever a creature finishes moving through the frigid air on a turn, willingly or otherwise, the creature must make a DC 17 Constitution saving throw, taking 17 (5d6) cold damage on a failed save, or half as much damage on a successful one. The frigid air dissipates when the rest of the wall vanishes.."
./assets/drow.jpg,"The Drow is a humanoid. It has an Armor Class of 15 and 13 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 10, DEX 14, CON 10, INT 11, WIS 11, and CHA 12. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 120 ft., passive perception: 12 and it speaks Elvish, Undercommon. It has a Challenge Rating of 0.25. Special traits include: Fey Ancestry, The drow has advantage on saving throws against being charmed, and magic can't put the drow to sleep., Innate Spellcasting, The drow's spellcasting ability is Charisma (spell save DC 11). It can innately cast the following spells, requiring no material components:
At will: dancing lights
1/day each: darkness, faerie fire, Sunlight Sensitivity, While in sunlight, the drow has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight.. Actions available: Shortsword, Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage., Hand Crossbow, Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage, and the target must succeed on a DC 13 Constitution saving throw or be poisoned for 1 hour. If the saving throw fails by 5 or more, the target is also unconscious while poisoned in this way. The target wakes up if it takes damage or if another creature takes an action to shake it awake.."
./assets/spider.jpg,"The Spider is a beast. It has an Armor Class of 12 and 1 Hit Points. Its speed is walk: 20 ft., climb: 20 ft.. Its characteristics are STR 2, DEX 14, CON 8, INT 1, WIS 10, and CHA 2. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 30 ft., passive perception: 12 and it speaks none. It has a Challenge Rating of 0. Special traits include: Spider Climb, The spider can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check., Web Sense, While in contact with a web, the spider knows the exact location of any other creature in contact with the same web., Web Walker, The spider ignores movement restrictions caused by webbing.. Actions available: Bite, Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 1 piercing damage, and the target must succeed on a DC 9 Constitution saving throw or take 2 (1d4) poison damage.."
./assets/duergar.jpg,"The Duergar is a humanoid. It has an Armor Class of 16 and 26 Hit Points. Its speed is walk: 25 ft.. Its characteristics are STR 14, DEX 11, CON 14, INT 11, WIS 10, and CHA 9. It has saving throw proficiencies in none. Damage resistances include poison, and condition immunities include none. Its senses are darkvision: 120 ft., passive perception: 10 and it speaks Dwarvish, Undercommon. It has a Challenge Rating of 1. Special traits include: Duergar Resilience, The duergar has advantage on saving throws against poison, spells, and illusions, as well as to resist being charmed or paralyzed., Sunlight Sensitivity, While in sunlight, the duergar has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight.. Actions available: Enlarge, For 1 minute, the duergar magically increases in size, along with anything it is wearing or carrying. While enlarged, the duergar is Large, doubles its damage dice on Strength-based weapon attacks (included in the attacks), and makes Strength checks and Strength saving throws with advantage. If the duergar lacks the room to become Large, it attains the maximum size possible in the space available., War Pick, Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 6 (1d8 + 2) piercing damage, or 11 (2d8 + 2) piercing damage while enlarged., Javelin, Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage, or 9 (2d6 + 2) piercing damage while enlarged., Invisibility, The duergar magically turns invisible until it attacks, casts a spell, or uses its Enlarge, or until its concentration is broken, up to 1 hour (as if concentrating on a spell). Any equipment the duergar wears or carries is invisible with it.."
./assets/adult-green-dragon.jpg,"The Adult Green Dragon is a dragon. It has an Armor Class of 19 and 207 Hit Points. Its speed is walk: 40 ft., fly: 80 ft., swim: 40 ft.. Its characteristics are STR 23, DEX 12, CON 21, INT 18, WIS 15, and CHA 17. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include none, and condition immunities include Poisoned. Its senses are blindsight: 60 ft., darkvision: 120 ft., passive perception: 22 and it speaks Common, Draconic. It has a Challenge Rating of 15. Special traits include: Amphibious, The dragon can breathe air and water., Legendary Resistance, If the dragon fails a saving throw, it can choose to succeed instead.. Actions available: Multiattack, The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +11 to hit, reach 10 ft., one target. Hit: 17 (2d10 + 6) piercing damage plus 7 (2d6) poison damage., Claw, Melee Weapon Attack: +11 to hit, reach 5 ft., one target. Hit: 13 (2d6 + 6) slashing damage., Tail, Melee Weapon Attack: +11 to hit, reach 15 ft., one target. Hit: 15 (2d8 + 6) bludgeoning damage., Frightful Presence, Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 16 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours ., Poison Breath, The dragon exhales poisonous gas in a 60-foot cone. Each creature in that area must make a DC 18 Constitution saving throw, taking 56 (16d6) poison damage on a failed save, or half as much damage on a successful one.."
